road_id,timestamp,surface_temperature,surface_humidity,precipitation_rate,crack_density,pothole_depth,roughness_index,wind_speed,solar_radiation,vehicle_count,heavy_vehicle_ratio,maintenance_frequency,maintenance_cost,location_lat,location_lon,terrain_type,extreme_weather_event,maintenance_required
R1198,2020-02-19 21:00:00,48.44389276428458,85.79743577858031,6.541830120032772,1.6862867359866651,11.363240357158341,6.094497583802736,85.10125762174637,881.7065410018548,625,19.192854109052956,3,6651.6161730302665,-22.00824325771518,144.05298930096848,flat,0,1
R1199,2020-02-19 22:00:00,37.48259158714624,28.83754682507877,9.761203125393259,18.952085304702326,10.839755019923329,9.213405598049215,26.666378299755422,59.1001376769672,1415,0.2857961806692688,0,7802.615152217797,-73.94031352263421,-35.42669786329765,flat,0,1
R1200,2020-02-19 23:00:00,6.504312006531599,16.527008525903327,18.822806702916807,22.939488347710718,1.3020686057195285,2.488315556658831,87.1268522820422,226.98830360879808,1168,29.531286343996495,4,2303.3576272126365,-13.766891256550494,22.910746724349252,flat,0,1
R1201,2020-02-20 00:00:00,37.913159796451126,73.29520486380254,4.542981776738926,23.355428845576718,0.3246103496187702,2.395876184940333,65.40939984634909,351.2503303764862,1323,4.515711699996522,0,5201.233831274072,-3.693872496154114,145.9346335050875,mountainous,0,1
R1202,2020-02-20 01:00:00,1.2293458229400755,46.22737199411279,7.792520347160208,23.103349566908562,8.91019051362126,5.131935546949618,28.972555659448695,750.7405608116909,123,11.904641907690877,3,4273.831155476067,-85.21248022428598,-65.01648153790227,mountainous,0,1
R1203,2020-02-20 02:00:00,1.1061775764498627,92.80360472913132,12.129155510870913,6.78847881881003,12.947009437847418,7.508630665348651,98.72947149962611,560.1806961668484,862,0.9081751211472999,4,2454.179217490505,-2.134123668179427,-33.2865966971012,mountainous,1,1
R1204,2020-02-20 03:00:00,16.18051095747706,68.52295639842953,15.106778590079443,29.261954328156776,8.76662196210954,4.472407082285091,95.0182393731669,954.6047027803311,1754,9.285573444863658,4,2830.47492368745,-73.11057704244031,105.48525414774815,mountainous,0,1
R1205,2020-02-20 04:00:00,24.432159520233288,18.137708001249468,18.033067734254104,29.85546361874816,3.1985229816829626,6.338913898924022,57.44409832063994,227.87501507297347,1510,17.049771699788693,4,2757.9044091129226,70.64327868414566,71.50998432838489,mountainous,0,1
R1206,2020-02-20 05:00:00,38.52037089038966,95.30709105282946,18.309459751470303,2.267876254848038,1.3577984692381984,4.525247242227188,84.32083783995635,872.1204049887294,1713,27.92559367284014,3,4479.844067686967,27.02839464267636,-162.48585888119425,hilly,0,1
R1207,2020-02-20 06:00:00,34.16476883032526,33.27015372762213,15.53280148745246,28.093392684352718,10.493946792266025,6.103871804869687,26.14944887198717,282.9134897492488,1558,29.71093578520973,2,4209.388224151853,-79.84315213455632,-137.74448284633286,mountainous,1,1
R1208,2020-02-20 07:00:00,22.295135318837417,40.34912413656572,4.566616731866208,8.68347582913108,10.826554159767143,8.22262302613711,41.603699661089,245.4982591265602,341,12.700748252020464,3,5764.697956154338,58.86774325305197,124.65499612975555,flat,0,1
R1209,2020-02-20 08:00:00,13.681333314083293,46.203437231518784,0.49618660085131605,20.678522452528945,2.58797551030663,1.8047669609092332,18.39717607438337,498.3751980993507,302,12.845516607786347,1,1385.5015536950402,-24.912099108231274,-169.29405444027577,mountainous,0,1
R1210,2020-02-20 09:00:00,49.856225007885556,14.610186676388192,7.675478607112476,10.143327622083964,0.42285473244804417,6.953785340059841,52.0102642629248,71.20450525649369,336,4.810302953915131,2,6021.878191090488,-49.38891494245321,151.1745140004977,hilly,0,0
R1211,2020-02-20 10:00:00,21.30906511179865,54.686388000754434,2.8309770197564665,29.032629701193645,6.124252698347955,7.874257393381833,49.60014300716653,384.3070129932832,1050,14.950766899816859,3,707.5378387532177,-44.29418109771316,-82.16900915926593,flat,0,1
R1212,2020-02-20 11:00:00,22.569351216483774,21.0986641967763,14.207752948765961,3.0451157491060643,8.740780531995332,4.471114074817825,21.281322596156638,355.6759681097437,1121,28.20243047283525,1,2945.063719233049,17.589345725701435,35.41650566368273,hilly,0,1
R1213,2020-02-20 12:00:00,8.181191059583458,46.087329401951656,13.222611736514336,14.932404508691281,10.590036143507868,3.2323357706785427,67.28016937160976,160.10155570177352,393,4.961884723244765,0,5270.311132804842,-75.32047176270274,23.24911834518204,flat,0,1
R1214,2020-02-20 13:00:00,39.740477437496466,41.563880919287584,0.8794328324290968,12.841433758262239,12.149175137293541,0.1354432392440208,11.779029552541253,860.7948452749106,1471,7.994197292866706,1,7025.894882154244,-79.42587547359086,-37.34864778320434,flat,0,1
R1215,2020-02-20 14:00:00,34.68411128907443,79.55560750838531,16.731875582619022,9.780703568339547,9.158061409600984,7.971050223340935,6.1691451069711185,385.8896437093833,1210,26.73953621156174,4,7827.023424338673,22.952348383580826,-168.682707500681,mountainous,0,1
R1216,2020-02-20 15:00:00,11.03848063943802,82.2853460469458,4.974865325823645,19.36601972640446,1.6632091289772755,3.2793865903598807,38.49049686623861,981.9201795136825,309,18.792918414818466,2,837.8325045306157,86.7437044925747,-110.71034611364357,hilly,0,1
R1217,2020-02-20 16:00:00,4.119052280792134,23.80715941501792,8.644541509820844,3.9316723026500244,10.238725082136222,3.5730946940805017,40.982477778470496,899.7079490377743,887,9.915217138769249,3,5606.125435686443,-2.9828854278820245,41.390454900093715,hilly,0,1
R1218,2020-02-20 17:00:00,34.02496510373565,42.98960686413036,13.358674709114847,21.499872544010906,14.76264964342323,3.3600616309881226,31.974060652648618,194.81069956992548,1732,24.382348954920943,3,3867.1476289649304,-15.609001135736179,-19.305801824730423,flat,0,1
R1219,2020-02-20 18:00:00,32.72556071405676,43.60178449286485,8.588375737045066,29.41776371414362,13.583768768961058,4.987393308123381,25.79466375782504,505.1221723379384,1125,3.2689242510633,4,7101.6347427384835,80.49558649426899,-31.01866343318764,mountainous,0,1
R1220,2020-02-20 19:00:00,13.662976349910466,23.626939954247653,8.825756055998868,24.136761434058904,13.07503363904269,7.024995732190771,33.877634500953036,601.8041383665529,328,25.75054097494504,2,3195.9077400605242,-46.62169540387673,-144.8269557157265,flat,0,1
R1221,2020-02-20 20:00:00,47.543178112520515,81.86081545460715,1.3125599067148075,25.80050258728636,4.532552300375113,7.718631310005108,16.3375573952103,818.9605029436211,509,15.540049979634285,2,7565.374481460779,-46.70261403571465,-55.03412691137552,hilly,1,1
R1222,2020-02-20 21:00:00,7.552894589045012,73.65054955018809,8.028870985200076,10.789102295370075,11.26182264681001,3.9257072040315832,40.34524691328774,885.6427496513948,1366,22.708032911868532,4,6221.250624448262,72.9209003509198,9.514998741336683,flat,0,1
R1223,2020-02-20 22:00:00,21.616740052130094,27.134360766733124,15.296957864399669,9.746598194436562,12.766551689477183,6.63102035045169,90.46033735174437,624.0180211554899,869,15.55174774698375,2,8001.887645317205,26.447612327813246,-152.03061542073192,mountainous,0,1
R1224,2020-02-20 23:00:00,47.18079600837994,43.004971773441916,18.303526743731954,15.511450640703996,10.174893069468947,7.206842502713152,22.442688120883826,35.134203142215384,1062,7.388187656969203,4,9851.742601677626,-80.31891809022264,-155.98952905609136,hilly,1,1
R1225,2020-02-21 00:00:00,20.986365846306114,19.522452237086277,8.269942741267435,1.3717984428681806,3.758426348519708,2.9691733167738157,68.44511043503503,481.2764495181293,1591,19.22545868352833,1,9131.566783059585,31.315933425680072,-3.0407820412052047,flat,0,0
R1226,2020-02-21 01:00:00,31.92629738320428,66.53859373837395,8.471716537581578,28.36074403369598,14.307509578124375,0.9662146953709327,14.178451039783935,884.8035361863324,557,4.643734080203728,4,6136.256851039065,57.60567742617124,22.050782582710042,mountainous,0,1
R1227,2020-02-21 02:00:00,19.879719898139715,20.92347320937577,14.052542126473043,4.313555190485766,6.762291171880138,8.946657206444625,35.39066240102308,714.08960254426,653,6.89611303644528,3,8990.740685375758,-40.68840280644667,-87.24905833478236,hilly,0,1
R1228,2020-02-21 03:00:00,13.710760117433502,98.7340751762426,18.855440022105533,27.09039117504277,1.9470833799881908,6.771159717815928,32.11747805452563,870.1419414094578,312,16.479770070360676,0,1954.3532221206406,-21.079282629327082,-62.72411509236929,mountainous,0,1
R1229,2020-02-21 04:00:00,49.19888239799141,80.26138672190761,5.3412188047872045,2.507466660010671,1.64666842586088,6.4811040887629146,93.70293944083278,674.0797897227073,1931,11.699507439306581,1,908.8339907585116,-54.4182087794625,106.87335283390962,flat,0,0
R1230,2020-02-21 05:00:00,20.46670031575215,45.12146946255955,8.802884130758738,24.6787478303568,9.712784809485687,0.5890251521197798,42.79820558018089,44.03500981497266,485,22.356068558616556,3,5564.765874084336,24.00232850673187,132.9249686396875,hilly,0,1
R1231,2020-02-21 06:00:00,44.70496018395672,62.0707539051419,15.919464871046022,4.558875776346454,6.565644696251088,8.178730575039264,69.0465943781384,968.0066562066106,1535,17.507174326248546,1,9756.512873319176,29.555076454944512,-62.91767280228427,mountainous,0,1
R1232,2020-02-21 07:00:00,11.497730294554309,92.02076345947678,12.19387138748077,1.143948422744181,1.4172581276844542,5.660541560860532,60.246280897132934,918.0185405696786,1638,11.440053828267382,3,7242.49625069812,-77.66355034476501,-51.942756858097624,hilly,0,0
R1233,2020-02-21 08:00:00,10.655235201254165,59.86893523562435,2.2117268792790945,21.58468350778226,11.10546858234142,8.478844173175661,14.103007528476141,126.57953991262328,627,9.801898045041447,2,3398.8528340444964,31.986837165437862,118.91756062114376,flat,0,1
R1234,2020-02-21 09:00:00,1.556704144225568,25.704863775815966,12.554654711245314,8.407959005232849,11.989877508879296,9.745611837367615,93.95404510306183,112.6911668437488,1511,27.397283459039613,4,6853.327851667545,28.521825147274868,170.58042050799935,flat,1,1
R1235,2020-02-21 10:00:00,32.58334126879425,44.083302002304336,3.734925691946538,21.434884583530486,10.88123446179677,9.571003208802422,34.586929185576324,539.0785004770202,1402,1.2024798588193542,3,879.1232744946657,-83.67579748385653,-64.58644969306349,mountainous,0,1
R1236,2020-02-21 11:00:00,18.426317186188058,85.88303785267709,10.204318681568083,16.652557514184593,3.0339131652601936,8.560893463902076,4.475835578364973,757.0508345568833,1089,20.730931175523157,3,4970.886396274606,9.966613704276924,103.94156563924929,hilly,0,1
R1237,2020-02-21 12:00:00,43.21791249198185,67.97917143906561,10.582065353208769,3.2642217069019672,10.34663183994104,0.109473738313689,30.044370684418766,382.1732119382537,201,11.756957366865006,2,2753.928992426626,20.50891804541976,-7.310747205075501,flat,0,1
R1238,2020-02-21 13:00:00,23.66049533457786,68.56519459004203,17.524067244499697,27.963902199034912,0.16084204341577646,8.857272082369565,33.56337258823261,136.38216354324206,1712,11.320730236902008,0,967.3824398411962,-12.571981707269373,-85.05790356786751,mountainous,0,1
R1239,2020-02-21 14:00:00,48.40967139573608,88.01393371196403,9.249885480248762,13.569425242904327,4.576682095176138,0.750623138276455,9.27453273787272,510.55609878135454,489,19.556303198543425,0,2874.1486167087614,72.23709160718334,65.442670760303,mountainous,0,0
R1240,2020-02-21 15:00:00,9.276275785156058,90.45757517162542,5.588848444717884,22.03341833396064,5.982322971113156,8.511939701767673,61.99774063799428,337.5661362189725,1325,25.513942597314877,4,7363.374097613799,-30.893522508518203,-13.481864339183488,mountainous,1,1
R1241,2020-02-21 16:00:00,43.43115839778054,92.78133146014926,4.619326964320631,15.030617160468754,12.528704233282523,2.8017406861162364,34.67642055415454,351.77195555132465,1690,21.73236735960207,2,5736.293431534226,-77.90789303966778,-83.46152178035749,hilly,0,1
R1242,2020-02-21 17:00:00,38.829842639587085,18.53642739278405,17.48503753368672,18.13084424883614,5.855915596041064,6.100683385333676,62.91346063309709,644.9855368403822,1844,20.103338047350647,1,722.6315337308229,30.933539094717943,-141.3973281981095,flat,0,1
R1243,2020-02-21 18:00:00,38.5460922322026,58.97134017667908,3.4202170883645677,9.083207770700772,0.16904169284097437,0.3806823114987967,0.6740563589067161,885.6080992295039,1515,14.886073501241903,3,4392.508654962963,18.939645421797522,132.10358897335897,flat,0,0
R1244,2020-02-21 19:00:00,42.239161405844385,76.64585690964867,8.517371217662875,6.0108091201035085,5.285196177420141,7.711816961182281,98.20483989907525,558.5917308556443,940,14.075353917398996,4,7645.625493069122,88.03053190493316,136.32040923430463,hilly,0,1
R1245,2020-02-21 20:00:00,38.05119954714994,78.12341606143124,3.74346229853894,16.277106102242033,7.483861475389308,1.117061222329715,17.05163585446816,687.6025108296357,1477,13.821458264606289,0,9568.744588851838,-48.36450942427286,-153.0137678710348,flat,1,1
R1246,2020-02-21 21:00:00,31.31101608157077,64.60445817730034,15.466080802287507,13.20656918913006,14.235071800091601,4.1068817167577185,65.93309867049364,659.9469915212414,1716,4.363423898538953,1,8806.396923160826,-18.811010445514142,58.822333418967816,mountainous,0,1
R1247,2020-02-21 22:00:00,6.562243884119379,25.010860166530676,9.48745279949238,11.703396403017994,14.115514556843172,8.174460023253014,71.57843032795155,551.14619255693,1879,16.785089651158657,2,514.4376366847388,-6.987636547083071,-121.47212497861828,mountainous,0,1
R1248,2020-02-21 23:00:00,1.6263089745625958,81.76784985474978,7.022873811136241,20.177015852838693,2.7131105733211736,6.953489965083351,17.16083497474761,310.7581455831301,334,9.463928342100317,3,2577.6689717547933,65.07141969357215,52.67522886105627,hilly,0,1
R1249,2020-02-22 00:00:00,46.04239239078434,74.81002001634512,7.2219928125293364,20.715198960334078,2.7771981260917733,0.060426968580669094,11.171228210241857,377.79418491023876,213,18.54683688676037,3,2473.5004002979135,-15.377761488761706,146.74218968173284,mountainous,1,1
R1250,2020-02-22 01:00:00,30.832515726036902,17.752219439413267,17.044284134459588,1.3776016827378912,2.4507218469682575,4.030323345425488,15.257719184480866,315.7037984904162,1081,16.030057428731812,0,4424.398985263553,48.98669841449427,-86.3227115200229,flat,0,0
R1251,2020-02-22 02:00:00,39.826864548808814,51.74288422069387,11.075479085888762,10.162334827310165,11.833828986211548,0.41927516964508027,24.681825584494455,917.4980964820548,1190,28.197725860842432,0,6634.668363152237,-61.75030922617387,-54.74547620035328,flat,1,1
R1252,2020-02-22 03:00:00,24.076117575627503,25.65796595696232,14.357357022625273,12.352936506791321,0.09033060552609551,6.734998608184691,16.82321179929088,826.6186705104432,908,13.047903961701701,4,1954.1560783719958,-16.23880912586064,106.24678530417839,hilly,0,0
R1253,2020-02-22 04:00:00,5.865409448119724,40.37293411416747,17.94077032501369,2.906764834925043,1.9076579728781602,9.689484917533214,67.39994269560816,579.3473728512207,1163,19.931916240378538,3,9198.947593051835,-62.10405930312591,84.734565387597,mountainous,1,1
R1254,2020-02-22 05:00:00,6.259289610127522,11.62729829851169,18.03483352081284,7.077026000948651,8.069394474661484,6.552612623007592,42.08332037260673,912.2434709742007,1856,17.78407676069703,3,7882.610690803666,80.94219568938348,-32.884097596050935,flat,0,1
R1255,2020-02-22 06:00:00,34.27826436144857,46.02968815696824,6.5701810867572625,1.549253916682699,3.7134310033014826,2.2437243111755576,53.77915945153631,886.4086931479779,202,20.53184273712274,3,4483.653404612611,-58.00368521547825,125.47730853994062,flat,0,0
R1256,2020-02-22 07:00:00,21.515294744973133,59.48892290405894,19.049025262927707,29.887262958510618,1.3853468735889312,3.5523303206654013,4.733678880915826,927.6943997518351,510,8.009245763185456,3,6047.938024604824,-14.566907960921455,151.4107720192672,flat,0,1
R1257,2020-02-22 08:00:00,10.026236335016836,65.76243335443782,0.4975176402921089,22.096716089095334,5.3981701850075146,9.766505556584677,86.12489631007233,221.77385765553294,1418,7.717468332558051,1,5647.119050183177,-75.19306986720277,-17.048290151669704,mountainous,0,1
R1258,2020-02-22 09:00:00,24.579727337071844,69.71413106158391,7.536711220323314,2.62350469508261,4.113114075903671,2.2405241203235002,17.057155320619223,717.5030377638947,1688,16.790338686872268,2,6031.185528932231,75.84903395965472,-165.7974230625978,flat,1,1
R1259,2020-02-22 10:00:00,3.2104468537567046,85.2662181792214,17.915977150176833,0.6074813937027634,7.666564597714268,5.615290730544427,36.015233145508816,609.2244999235018,907,25.47184744090054,1,8671.094910620901,22.287378138444154,3.3983920969659778,mountainous,0,1
R1260,2020-02-22 11:00:00,29.09857009571994,29.391661654815703,5.4927375963396585,21.578634004568407,14.688503907452937,4.004538086817448,7.190163982776698,733.8306378346072,1687,21.600260510900792,2,2401.136574781397,83.24212726458853,86.28568543362246,flat,0,1
R1261,2020-02-22 12:00:00,13.449670221754884,20.843364019462115,5.461629006426367,13.175764970480008,1.8645695522237764,7.683152979282216,13.679313464832966,263.3793639182872,1160,14.668040990463073,1,6995.282702420603,-82.3911056600803,-100.7871327080163,mountainous,0,1
R1262,2020-02-22 13:00:00,39.87795503185941,86.6383454708133,6.052445701637774,23.60390127193728,5.590900572511415,8.673892719798872,66.57994099756614,694.8090714382977,166,7.652832995959024,4,1516.8116013061185,-58.503868388245245,-144.20508458163005,flat,0,1
R1263,2020-02-22 14:00:00,15.518097946178688,24.09515334033849,12.246267696938444,27.70428113455151,13.97977526808712,3.4083727435029676,69.25870022556889,409.828515254387,502,22.780416783030624,2,4862.057760495916,-21.59121120365468,-77.3227283194741,mountainous,0,1
R1264,2020-02-22 15:00:00,22.76100745409006,97.72840732025757,8.766655512287077,17.979011670491175,13.153095652407337,6.603963636993826,67.6965484625352,834.0917963063002,1797,27.787385928380182,3,6540.469255010797,21.84478228721585,-175.8287200765093,hilly,0,1
R1265,2020-02-22 16:00:00,0.5810269954050318,85.82844064587732,14.534696727066851,5.613252687517591,5.9140655217642095,5.490476975177273,55.2136787846022,795.3657251617731,305,6.39060962954617,2,618.7657808944509,-30.68681884703677,77.56982268031902,hilly,0,1
R1266,2020-02-22 17:00:00,3.622344389727944,55.07889453006392,17.898212851293316,23.465821081393578,10.484298967796047,2.784444900554334,95.25216640119066,211.35761085891713,440,23.972811636381913,3,1526.6295080697594,38.137323671710305,-127.41538833984791,hilly,0,1
R1267,2020-02-22 18:00:00,19.62467782033424,98.32792824298227,13.483987498857212,28.674352295231234,1.3178552037201836,2.719408028130017,50.71771607685764,183.855276403303,1957,5.173365854467351,4,1367.034309535337,-60.27668156130007,80.51364795313748,flat,0,1
R1268,2020-02-22 19:00:00,23.996941735856176,18.76390561972038,4.08933440395151,17.40693861179868,10.688115833154226,5.3863164753230395,44.94120292964465,717.731721284866,1175,27.023489348302714,2,4059.579772210875,18.11458054407767,-95.5627226686968,mountainous,0,1
R1269,2020-02-22 20:00:00,30.001027405965186,37.27591850575915,18.653638047210045,20.459923418422004,14.592865942271121,1.540028735322998,24.754556571714346,550.4748947281605,525,19.261496816574184,0,6409.085090345253,-18.366088012570827,177.14235916176852,flat,0,1
R1270,2020-02-22 21:00:00,14.583128935465162,67.44019735365504,5.28985746694957,10.124240851100192,8.062322292512874,8.108098964824714,9.884952926661262,557.205910682049,1055,5.430300127851449,3,9961.667789423542,1.483376165733631,11.44633754403074,mountainous,0,1
R1271,2020-02-22 22:00:00,34.74909430632713,41.500618162586086,2.9978859065631625,11.445830839809336,7.477353405516213,0.6900483920040201,54.81549299661788,752.5153234593546,308,1.0877858639083882,2,2913.749410746309,12.533950992759188,-165.11801183945292,mountainous,1,1
R1272,2020-02-22 23:00:00,43.00611985946023,93.55352967827126,1.799345577219218,22.039634935591916,2.8097792955286547,0.9457448620831632,31.48901866928281,854.97079302179,1637,20.838488808552203,1,1791.6155491701,-79.21874155312679,98.16439589879269,flat,0,1
R1273,2020-02-23 00:00:00,38.99254944466749,15.90634793600358,11.267674813323312,27.833132952204576,9.506822983609378,3.4222630892726755,52.402538319051516,238.96390060871676,1764,18.183054721585396,2,4440.2451596823785,76.32436702983568,-32.36751175302106,mountainous,1,1
R1274,2020-02-23 01:00:00,1.9809412674178573,59.44706488548681,2.275249249613036,18.869651616730568,8.856559211683724,1.1809175819713336,20.611907826047972,555.5395467905502,1301,18.339534495202177,3,1886.7666103503354,51.49653032722688,38.63566378137864,hilly,0,1
R1275,2020-02-23 02:00:00,24.02534736289145,63.1779640655603,2.775517682252615,23.695437254560424,9.778995892136258,4.7570002125549244,83.81726722079114,828.9547094920772,775,14.467857569390349,0,733.1731546850732,-10.357958026849616,162.43676022166085,flat,0,1
R1276,2020-02-23 03:00:00,5.246508920908743,68.74553113995017,6.000609611909933,5.149050522461191,0.39124930027082727,3.9967589044187033,99.9697209659069,872.7941711950026,1988,18.4332943022624,0,5857.611060389002,8.544509716935664,6.217117864372057,hilly,0,0
R1277,2020-02-23 04:00:00,12.102250793126373,33.0099600998633,5.633060193689277,6.358772707739206,8.230852325236103,7.21809795885717,32.24035101206495,287.4093883385166,1145,26.196692774665205,1,8855.938875646123,-84.14359145508868,109.57549142764384,hilly,0,1
R1278,2020-02-23 05:00:00,49.333129663357326,42.8109784767878,12.084790206642847,15.961040605001703,8.924022652460595,9.530041552097204,84.23276072603298,104.15385659751253,468,28.560047447619986,4,8678.075998646562,-0.3694799685538186,-70.99458577528279,hilly,0,1
R1279,2020-02-23 06:00:00,7.124777145075662,85.93124766984799,16.33490558945363,5.2966257672852155,3.112952031192033,7.53558584739126,87.29861363924074,232.8232538777799,1862,10.335238702939549,0,1457.4914417764617,-13.26313057042627,77.22757563938438,flat,0,1
R1280,2020-02-23 07:00:00,24.944407672567802,27.544849207314385,15.226993124057849,19.049852106627707,3.1249928623280403,1.7944866288060435,99.60737887570797,945.4995140145272,1093,14.63615904445012,4,1901.0306953299264,-22.592651954571167,-144.24371842996464,hilly,1,1
R1281,2020-02-23 08:00:00,30.907786715905956,84.41810624560259,5.2496890943295345,8.74959556184097,4.143272527664247,9.35521285464403,34.27201297779794,462.47971243521425,181,8.190836301850338,3,5165.64943500455,56.76338405477597,141.60565978645127,flat,0,1
R1282,2020-02-23 09:00:00,35.1232485272052,60.63898806124681,4.9062099597195985,23.74597856000676,10.675823875908565,3.921334325530672,75.60413937141057,418.57379055602485,1287,12.347560478409292,2,3993.3069413151907,-57.2536125858543,-108.09093335078431,flat,0,1
R1283,2020-02-23 10:00:00,27.982434174345705,78.59687600746739,19.315830602139354,24.243310398430303,9.093990952985575,4.741893609269129,22.880900364198542,13.08434873421016,476,23.876656624140402,4,7179.208156297802,-58.26415508387851,-71.30536749888151,hilly,0,1
R1284,2020-02-23 11:00:00,0.48854237095918296,74.22466296371243,0.1647248318392025,13.913623672660592,12.686439691767069,4.215762373706355,62.47960012921433,51.01468292135114,102,12.749674152450023,3,5201.939502013222,3.9020086976022554,164.95627728111185,mountainous,0,1
R1285,2020-02-23 12:00:00,16.323065412199593,28.676034584639112,17.594410661204314,5.424319051129059,4.434878577646472,2.8054702328771897,70.48425694728377,668.6959294747237,783,11.749212375835006,3,691.1226975295128,33.685889192988455,-124.12310677848134,mountainous,0,0
R1286,2020-02-23 13:00:00,25.885582169235573,61.193146279048555,3.9945703824480994,19.403248832457976,13.681020898324775,8.950442877974838,74.11206925350965,589.8270687249965,1241,25.503333118535103,3,3203.3596936546105,-85.96070468844039,-88.41248658649609,flat,0,1
R1287,2020-02-23 14:00:00,4.393324957241668,88.09508375245831,18.945686461795358,29.783610547907593,11.155592429750376,3.322388658966161,20.717216858446164,575.5282984954038,1779,0.0381708508438483,1,9064.172771572055,8.251288244094411,28.86454735060687,hilly,0,1
R1288,2020-02-23 15:00:00,17.53134656045904,48.89046131217364,6.846145696550394,18.6777269382757,5.925175050205454,5.785964696795464,84.87255704961947,110.32287602447155,863,25.56564228766971,1,5359.333855306045,-36.23415682882881,173.04983970490179,flat,0,1
R1289,2020-02-23 16:00:00,1.6601554395683282,96.9931693200985,8.807035477865046,1.0732407214202355,1.4289309843818387,2.400335843743302,42.09718603925418,352.0611695653535,1518,5.442238982357374,4,8080.51314118001,46.23867324378051,68.91101084373202,mountainous,0,0
R1290,2020-02-23 17:00:00,3.928924857751037,50.69935900915463,14.142412278887619,0.5188192730124774,3.8547549373122374,7.973753747701804,21.636951773455504,812.3581386401479,365,8.235359251279027,3,4321.812943130808,-5.603056744210164,-138.8915729963709,flat,0,1
R1291,2020-02-23 18:00:00,19.846163810079805,22.850707300109622,11.753381029465206,9.610859114769186,14.351523258222754,7.741986595291865,54.253108837190155,174.91122391663728,534,10.848272056028753,4,6931.15465453927,60.133547710387404,89.32217482812172,flat,0,1
R1292,2020-02-23 19:00:00,6.635787702153017,45.04912120699059,6.358786594136456,5.873514205812146,4.655450638261191,2.9631213844704396,86.33571296069421,882.6872509824364,781,26.419566925605302,0,2105.5305637511137,-18.544324406346675,-26.56243276692146,mountainous,0,0
R1293,2020-02-23 20:00:00,28.37704241307791,95.65321657514835,11.07661831735647,24.391536214299244,4.948514402235967,6.815540731434536,96.70879097781138,121.47830034890316,824,27.26044622531464,4,7497.066038605993,58.87611877937377,177.23841870980266,hilly,1,1
R1294,2020-02-23 21:00:00,34.47324845686329,38.77487644058688,14.614137687257724,25.344170011080013,2.8438339664657555,7.038735330949497,74.82078217278743,169.14933012398814,892,19.83535671895016,2,7972.519940959748,38.97127515855175,46.33814164715915,mountainous,0,1
R1295,2020-02-23 22:00:00,40.029334955454146,88.12883438803566,0.8466989180498419,7.758563139314285,12.10275901708148,5.625114161047662,0.5622886271362426,477.74996115372846,1350,13.183285936878384,3,1356.332461601482,59.08632962229419,11.50412223335124,hilly,0,1
R1296,2020-02-23 23:00:00,10.007512212240504,89.31256135137008,0.22398610511408235,9.769343308496781,4.13466345363416,6.0059838227167015,13.470076046595613,945.2999044485374,475,15.483834309746896,4,2241.4520590062884,56.23568337899994,20.615456296024888,hilly,1,1
R1297,2020-02-24 00:00:00,8.374129112953488,41.516787189876496,9.161338781457825,7.08740903145344,4.9538737255328344,5.7445463829079575,7.627398643886574,329.5476781454236,1385,17.412048276840096,1,4897.4480991002765,-2.4544046730019318,50.96225188424711,mountainous,0,0
R1298,2020-02-24 01:00:00,5.228392016720012,17.493189224556893,2.636732356070284,27.25147642113792,6.215221626474399,0.8186440399484562,10.121374299388474,658.2179935580489,465,28.619724136303052,2,6555.6489958725,-23.74354653861569,83.45853996446306,flat,0,1
R1299,2020-02-24 02:00:00,31.821512477181834,75.21021182429364,13.286885829294288,15.079480038668468,6.505924196619145,6.70265344713785,38.30349560197751,588.6712559890763,866,29.075016004676755,4,6556.167678461009,47.726071358414856,-151.8041393186201,flat,1,1
R1300,2020-02-24 03:00:00,35.32378632434506,38.03610691125874,4.281049124548684,19.6841113224606,6.170111856225326,4.697750098386912,33.84933148286278,149.62263650055752,527,25.419987838405753,4,6847.92831546924,-24.92566617907093,-132.9589728685524,mountainous,0,1
R1301,2020-02-24 04:00:00,1.5793072412821019,80.46312528318151,8.657022135913419,12.4644626009881,7.5561554306209295,4.384572805414136,11.368498126831007,248.16690139416332,1131,17.51186120006575,4,7286.944846497147,-73.9086173305095,-71.82801881263451,hilly,0,1
R1302,2020-02-24 05:00:00,46.81061231218449,49.83893634343898,3.953418737485379,18.930425805135933,12.21769319424605,8.599992187818007,88.2235351614249,930.152772643822,1164,11.722034227348244,1,5304.783058348301,64.5920365332384,-7.936443082076664,mountainous,0,1
R1303,2020-02-24 06:00:00,2.5985641825736208,53.67400681083594,10.96967171498249,11.575661301652083,12.28927561113033,0.2322671346111771,61.54275763323602,184.82962365309953,1380,6.90839750057628,4,5961.127147887979,-18.504317364967832,-68.01573692346483,flat,0,1
R1304,2020-02-24 07:00:00,27.06481676505352,80.01184660736831,2.321069187691378,10.190353131876764,11.974697006450203,2.5131491795875514,79.6463308956449,695.0098897551132,742,16.033675810162215,0,579.8582711788259,-66.13128886264762,-103.0182735370628,flat,1,1
R1305,2020-02-24 08:00:00,35.453025972545824,44.41269979554651,0.4621370557496052,19.034402195204407,1.5168725867473127,1.2140349984274634,37.15493888554309,964.6944826003045,663,10.368926789418547,0,2082.706700751244,26.36582628419103,153.01069501798435,hilly,1,1
